psc_id,state_code,city_slug,city_addr,state_addr,zip,address,latitude,longitude,phone,url,business_status,fetched_at
ChIJJfLdTL5ZwokR5hZl39-_zEs,NY,new-york,New York,NY,10014,"314 W 14th St 3rd Fl, New York, NY 10014, USA",40.7399158,-74.00349729999999,(917) 748-6887,https://locations.questdiagnostics.com/ny/new-york/314-w-14th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ-SvUkydawokRcHw8MKJJiIU,NY,new-york,New York,NY,10013,"139 Centre St STE 207, New York, NY 10013, USA",40.7175205,-74.00081449999999,(212) 343-0242,https://locations.questdiagnostics.com/ny/new-york/139-centre-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJUcVhWqFZwokREGUVrhnoCWk,NY,new-york,New York,NY,10010,"21 E 22nd St 1st Fl, New York, NY 10010, USA",40.7404797,-73.9884715,(212) 228-7788,https://locations.questdiagnostics.com/ny/new-york/21-e-22nd-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJf4iHVxhZwokRMmNqkB3_5QU,NY,new-york,New York,NY,10010,"268 3rd Ave, New York, NY 10010, USA",40.7379373,-73.98411209999999,(646) 933-8014,https://locations.questdiagnostics.com/ny/new-york/268-3rd-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ1fYWYFhYwokRz9kpdM1uAmc,NY,new-york,New York,NY,10019,"331 W 57th St, New York, NY 10019, USA",40.767558799999996,-73.98418319999999,(212) 757-4242,https://locations.questdiagnostics.com/ny/new-york/331-w-57th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJMSSxPeVYwokR8QXVDZcxT9k,NY,new-york,New York,NY,10022,"115 E 57th St Ste 1530, New York, NY 10022, USA",40.7614978,-73.96988809999999,(212) 909-8009,https://locations.questdiagnostics.com/ny/new-york/115-e-57th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJxR4KApVYwokReNPl6pgYE3s,NY,new-york,New York,NY,10021,"65 E 76th St Professional Apt Gr-G, New York, NY 10021, USA",40.774092599999996,-73.9623544,(212) 794-6400,https://locations.questdiagnostics.com/ny/new-york/65-e-76th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJX0yVs0BZwokRpSGQ_mPVh7Q,NY,new-york,,NY,11222,"147 Greenpoint Ave 1st Fl, Brooklyn, NY 11222, USA",40.7304232,-73.95396939999999,(718) 383-6785,https://locations.questdiagnostics.com/ny/brooklyn/147-greenpoint-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJA_DuHZtYwokRy6P_i7nsVTw,NY,new-york,New York,NY,10024,"2 W 86th St Apt 1A, New York, NY 10024, USA",40.78519790000001,-73.9697336,(212) 873-8757,https://locations.questdiagnostics.com/ny/new-york/2-w-86th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJe3BiU05awokRw87pEFA9JeQ,NY,new-york,,NY,11201,"224-226 Atlantic Ave, Brooklyn, NY 11201, USA",40.689323699999996,-73.9917645,(718) 797-1122,https://locations.questdiagnostics.com/ny/brooklyn/224-226-atlantic-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJVUKovjVbwokRtkyp98q_Oys,NY,new-york,,NY,11201,"195 Montague St Fl 2, Brooklyn, NY 11201, USA",40.6942399,-73.9912549,(718) 797-2727,http://www.questdiagnostics.com/,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJVe0MCKZYwokReYLRoOU_HTo,NY,new-york,New York,NY,10128,"224 E 96th St, New York, NY 10128, USA",40.7844274,-73.9482635,(212) 348-7700,https://locations.questdiagnostics.com/ny/new-york/224-e-96th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJgQTrLZNbwokR2EZUCjogHts,NY,new-york,,NY,11205,"233 Nostrand Ave, Brooklyn, NY 11205, USA",40.691002,-73.9516397,(718) 594-8705,https://locations.questdiagnostics.com/ny/brooklyn/233-nostrand-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJIXTA7SdbwokR4Mu9Dh6cElo,NY,new-york,,NY,11217,"447 Atlantic Ave, Brooklyn, NY 11217, USA",40.6864071,-73.98278069999999,(551) 244-5339,https://locations.questdiagnostics.com/ny/brooklyn/447-atlantic-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ03XG2BhYwokRE7Orhd1uOLc,NJ,west-new-york,West New York,NJ,07093,"4914-4922 John F. Kennedy Blvd Ste 206, West New York, NJ 07093, USA",40.7832618,-74.0224235,(201) 974-1725,https://locations.questdiagnostics.com/nj/west-new-york/4914-4922-kennedy-blvd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJzwH5Sm32wokR8F7Dy9QzZ08,NY,new-york,New York,NY,10027,"215 W 125th St, New York, NY 10027, USA",40.8096896,-73.94888639999999,(212) 222-3211,https://locations.questdiagnostics.com/ny/new-york/215-w-125th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJg2eNDQBbwokR0D9iGVyKG5Q,NY,new-york,,NY,11206,"774 Broadway 2nd Floor, Brooklyn, NY 11206, USA",40.7000242,-73.94103319999999,(917) 384-7750,https://locations.questdiagnostics.com/ny/brooklyn/774-broadway,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJxXJTsyZewokRgYxS78tT0XE,NY,new-york,,NY,11375,"70-10 Austin St 2nd Fl Ste 201, Forest Hills, NY 11375, USA",40.7206695,-73.8468264,(718) 544-0376,https://locations.questdiagnostics.com/ny/forest-hills/7010-austin-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ3RsHU6RYwokRw2-nO8s4tCg,NY,new-york,New York,NY,10128,"1651 3rd Ave fl 2nd, New York, NY 10128, USA",40.7827544,-73.9507667,(212) 348-7700,http://www.questdiagnostics.com/,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJn-2ylHKZToYR8MG2QdwOQ3U,TX,dallas,Dallas,TX,75246,"Wadley Tower, 3600 Gaston Ave Suite 270, Dallas, TX 75246, USA",32.7910814,-96.7796875,(469) 978-0765,https://locations.questdiagnostics.com/tx/dallas/3600-gaston,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJdWjqSXiZToYRxUsNp56d1Kk,TX,dallas,Dallas,TX,75203,"Pavilion Iii, 1411 N Beckley Ave Suite 450, Dallas, TX 75203, USA",32.7608879,-96.8234633,(214) 943-5529,https://locations.questdiagnostics.com/tx/dallas/1411-n-beckley-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJA6XABguhToYRQo2VKt7eFXQ,TX,dallas,Dallas,TX,75218,"1151 N Buckner Blvd Ste 202, Dallas, TX 75218, USA",32.834519199999995,-96.7039587,(214) 321-1577,https://locations.questdiagnostics.com/tx/dallas/1151-n-buckner-blvd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJqduokR2kToYRQy5EGDoabN8,TX,mesquite,Mesquite,TX,75150,"3230 I-30 Suite 101, Mesquite, TX 75150, USA",32.8115176,-96.6497708,(972) 686-4602,https://locations.questdiagnostics.com/tx/mesquite/3230-i-30-east,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJYR9gJe6fToYR0FoVmT8vDkU,TX,dallas,Dallas,TX,75231,"Bldg Iii, 8230 Walnut Hill Ln #400, Dallas, TX 75231, USA",32.8815695,-96.7606163,(214) 345-5194,https://locations.questdiagnostics.com/tx/dallas/8230-walnut-hill-ln,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ32y2thIgTIYRAtHzJdFn1cg,TX,dallas,Dallas,TX,75243,"11613 N Central Expy Suite 120, Dallas, TX 75243, USA",32.907947799999995,-96.77041679999999,(214) 750-9477,https://locations.questdiagnostics.com/tx/dallas/11613-n-central-expy,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJv-DuAd8mTIYRSeElVtN9KYM,TX,addison,Addison,TX,75001,"14280 Marsh Ln, Addison, TX 75001, USA",32.9388934,-96.8536663,(972) 449-0120,https://locations.questdiagnostics.com/tx/addison/14280-marsh-ln,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJJaXO-u6RToYRVx4JReSwans,TX,dallas,Dallas,TX,75237,"3920 W Wheatland Rd #128, Dallas, TX 75237, USA",32.6463944,-96.8831744,(682) 484-4800,https://locations.questdiagnostics.com/tx/dallas/3920-w-wheatland-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJb0fQT0-VToYR8QAnSDnyjAI,TX,lancaster,Lancaster,TX,75146,"150 N Interstate 35 E Rd, Lancaster, TX 75146, USA",32.5913676,-96.8190604,(972) 362-5296,https://locations.questdiagnostics.com/tx/lancaster/150-n-interstate-35-e,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ87k4kmUiTIYR-h-y0OWywCA,TX,plano,Plano,TX,75075,"3801 W 15th St Ste 100 Bldg A, Plano, TX 75075, USA",33.0203211,-96.76419039999999,(972) 612-1887,https://locations.questdiagnostics.com/tx/plano/3801-w-15th-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJKXKsqV2lToYRgSLqZ9vfqhc,TX,mesquite,Mesquite,TX,75149,"1501 Pioneer Rd, Mesquite, TX 75149, USA",32.7461013,-96.58618009999999,(972) 288-9500,https://locations.questdiagnostics.com/tx/mesquite/1501-pioneer-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ-5ZgD8chTIYRGeVLzeVoBQc,TX,richardson,Richardson,TX,75080,"819 W Arapaho Rd Ste 39, Richardson, TX 75080, USA",32.9612348,-96.7497205,(972) 907-1122,https://locations.questdiagnostics.com/tx/richardson/819-w-arapaho-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ7whlLGwbTIYRu-zHszsqwkI,TX,murphy,Murphy,TX,75094,"140 E Farm To Market 544 #80, Murphy, TX 75094, USA",33.009901899999996,-96.6106348,(214) 299-6363,https://locations.questdiagnostics.com/tx/murphy/140-e-fm-544,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJK-2IUZweTIYROe78ywc_Gow,TX,garland,Garland,TX,75044,"2645 Arapaho Rd, Garland, TX 75044, USA",32.9608694,-96.66690249999999,(469) 520-0540,https://locations.questdiagnostics.com/tx/garland/2645-arapaho,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJTblYWuEdTIYRM_C-yg1ZZFA,TX,garland,Garland,TX,75040,"2535 Firewheel Pkwy, Garland, TX 75040, USA",32.937477699999995,-96.60553019999999,(972) 200-9849,https://locations.questdiagnostics.com/tx/garland/2535-firewheel-pkwy,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJJ6ZVfWAjTIYRzkO3K1YyJDQ,TX,plano,Plano,TX,75093,"3600 Communications Pkwy #647, Plano, TX 75093, USA",33.048761,-96.8324068,(972) 378-3208,https://locations.questdiagnostics.com/tx/plano/3600-communications-pkwy,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJXWQydQAlTIYRuRLG7KmsQVk,TX,carrollton,Carrollton,TX,75010,"Ii, 4333 N Josey Ln #105, Carrollton, TX 75010, USA",33.0281266,-96.8863791,(972) 939-8001,https://locations.questdiagnostics.com/tx/carrollton/4333-north-josey-lane-plaza-ii,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJE7wFYEwpTIYRgDk3TCDai2o,TX,coppell,Coppell,TX,75019,"106 N Denton Tap Rd, Coppell, TX 75019, USA",32.9709618,-96.99215269999999,(972) 304-1610,https://locations.questdiagnostics.com/tx/coppell/106-n-denton-tap-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJZ00IZwl754gRnjmQ-xA4nL4,FL,orlando,Orlando,FL,32806,"1700 Lucerne Ter, Orlando, FL 32806, USA",28.522231299999998,-81.3798494,(407) 425-8873,https://locations.questdiagnostics.com/fl/orlando/1700-lucerne-ter,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ_5JZVpR654gRgOroQNQRZl8,FL,orlando,Orlando,FL,32803,"1430 N Mills Ave #140, Orlando, FL 32803, USA",28.5643101,-81.3651713,(407) 815-6563,https://www.questdiagnostics.com/locations/detail.html/O2O/32803/75/4#hours,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJw1N7T3J754gRgccwlLMATgc,FL,orlando,Orlando,FL,32808,"3101 W Princeton St, Orlando, FL 32808, USA",28.5714847,-81.4178709,(407) 698-4556,https://locations.questdiagnostics.com/fl/orlando/3101-w-princeton-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJXQhw_bNl54gRWmrN6Hi8O1Y,FL,orlando,Orlando,FL,32822,"7780 Lake Underhill Rd, Orlando, FL 32822, USA",28.5382736,-81.2811794,(407) 502-2241,https://locations.questdiagnostics.com/fl/orlando/7780-lake-underhill-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJg_ztRelv54gRvnNsNvW4coU,FL,winter-park,Winter Park,FL,32792,"2111 Glenwood Dr Ste 102, Winter Park, FL 32792, USA",28.600012699999997,-81.32455569999999,(407) 645-5440,https://locations.questdiagnostics.com/fl/winter-park/2111-glenwood-dr,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJabxH6x9554gRpYmy6EAy9K0,FL,orlando,Orlando,FL,32835,"1603 S Hiawassee Rd Suite 120, Orlando, FL 32835, USA",28.522721299999997,-81.4703372,(407) 292-3717,https://locations.questdiagnostics.com/fl/orlando/1603-s-hiawassee-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ5eM7OYlj54gRte6AeSSB88c,FL,orlando,Orlando,FL,32812,"5463 Gateway Village Cir Suite 102, Orlando, FL 32812, USA",28.457099799999998,-81.31089349999999,(407) 726-6344,https://locations.questdiagnostics.com/fl/orlando/5463-gateway-circle,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ3UwHsrdo54gRm2wUsDP8-IQ,FL,orlando,Orlando,FL,32817,"10043 University Blvd, Orlando, FL 32817, USA",28.5994528,-81.2440682,(407) 678-3320,https://locations.questdiagnostics.com/fl/orlando/10043-university-blvd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJqWPoOSmH3YgRqT1Ru-YxTCI,FL,orlando,Orlando,FL,32837,"14050 Town Loop Blvd Suite 105, Orlando, FL 32837, USA",28.3609431,-81.420807,(407) 854-3304,https://locations.questdiagnostics.com/fl/orlando/14050-town-loop-blvd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJl_sgwrV_54gR6RD9MznVC30,FL,orlando,Orlando,FL,32819,"9350 Turkey Lake Rd Ste 200, Orlando, FL 32819, USA",28.4304662,-81.476248,(407) 370-2139,https://locations.questdiagnostics.com/fl/orlando/9350-turkey-lake-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJwZ3oI4aC54gRPO2hj3i5ZxE,FL,ocoee,Ocoee,FL,34761,"10131 W Colonial Dr Ste 8 Bldg C, Ocoee, FL 34761, USA",28.5523115,-81.5264208,(407) 294-0348,https://locations.questdiagnostics.com/fl/ocoee/10131-w-colonial-dr,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJc5mkyipm54gRV9zxAYe_5OI,FL,orlando,Orlando,FL,32826,"2000 N Alafaya Trail #100, Orlando, FL 32826, USA",28.5715589,-81.20831799999999,(407) 249-1032,https://locations.questdiagnostics.com/fl/orlando/2000-n-alafaya-trl,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJpYzW9RVn54gRPr0kRZnFJu4,FL,orlando,Orlando,FL,32828,"610 N Alafaya Trail Ste 107, Orlando, FL 32828, USA",28.555489899999998,-81.2088227,(407) 307-0610,https://locations.questdiagnostics.com/fl/orlando/610-n-alafaya-trl,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ4w_TCJNx54gRtzYj2ECvG1g,FL,altamonte-springs,Altamonte Springs,FL,32701,"745 Orienta Ave #1051, Altamonte Springs, FL 32701, USA",28.6616024,-81.3646777,(407) 265-2712,https://locations.questdiagnostics.com/fl/altamonte-springs/745-orienta-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ852KWI1h54gRMOWJqTcyVb8,FL,orlando,Orlando,FL,32832,"10437 Moss Park Rd Suite A, Orlando, FL 32832, USA",28.415118399999997,-81.2410087,(407) 207-4765,https://locations.questdiagnostics.com/fl/orlando/10437-moss-park-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ01gzEHxv54gRZ54gcme03B0,FL,casselberry,Casselberry,FL,32707,"1239 FL-436, Casselberry, FL 32707, USA",28.634751599999998,-81.3232663,(407) 551-0627,https://locations.questdiagnostics.com/fl/casselberry/1239-state-road-436,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJObBrHUGC54gRyrcG2MwBvMI,FL,ocoee,Ocoee,FL,34761,"2910 Maguire Rd Suite1010, Ocoee, FL 34761, USA",28.528495,-81.54117939999999,(407) 654-0159,https://locations.questdiagnostics.com/fl/ocoee/2910-south-maguire-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJrRvo5Yd254gRLc_A7rd_dF0,FL,apopka,Apopka,FL,32703,"2135 E Semoran Blvd, Apopka, FL 32703, USA",28.674017199999998,-81.4715188,(407) 464-7122,https://locations.questdiagnostics.com/fl/apopka/2135-e-semoran-blvd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJIeR09mlp54gRrwtIBiZTWFI,FL,oviedo,Oviedo,FL,32765,"1950 W State Rd 426 Ste 108, Oviedo, FL 32765, USA",28.653560400000003,-81.2282755,(407) 977-2098,https://locations.questdiagnostics.com/fl/oviedo/1950-w-sr-426,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJQ-spjAJz54gRzUvzDQ-zYmk,FL,longwood,Longwood,FL,32750,"1903 W State Rd 434, Longwood, FL 32750, USA",28.692281899999994,-81.3875831,(407) 725-1282,https://locations.questdiagnostics.com/fl/longwood/1903-w-state-road-434,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJw3J4rlvDwogRAhu1fIF6BkA,FL,tampa,Tampa,FL,33609,"110 S MacDill Ave Suite 202, Tampa, FL 33609, USA",27.9439392,-82.4929504,(813) 499-0431,https://locations.questdiagnostics.com/fl/tampa/110-s-macdill-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJeU_hScDDwogR9ehSXqLsaBI,FL,tampa,Tampa,FL,33607,"3440 W Dr Martin Luther King Jr Blvd Ste 201, Tampa, FL 33607, USA",27.980877,-82.500401,(813) 348-1499,https://locations.questdiagnostics.com/fl/tampa/3440-w-dr-martin-luther-king-jr-blvd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJE_3dGZTHwogRnVacIpVWQ54,FL,tampa,Tampa,FL,33613,"13562 University Plaza St #301, Tampa, FL 33613, USA",28.0716361,-82.42990929999999,(813) 558-9795,https://locations.questdiagnostics.com/fl/tampa/13562-university-plaza-st,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJRfL6R_bBwogRwgQIuG1aLqk,FL,tampa,Tampa,FL,33618,"3450 Buschwood Park Dr Ste 100 Psc, Tampa, FL 33618, USA",28.035404699999997,-82.4973232,(866) 697-8378,https://locations.questdiagnostics.com/fl/tampa/3450-buschwood-park-drive,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJTTM3x4rqwogRKV5BJXiIhxk,FL,tampa,Tampa,FL,33626,"11611 Sheldon Rd, Tampa, FL 33626, USA",28.054015399999997,-82.5819308,(813) 926-7930,https://locations.questdiagnostics.com/fl/tampa/11611-sheldon-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ2ZBvNArSwogRVrDVOKx8bVg,FL,brandon,Brandon,FL,33511,"159 E Bloomingdale Ave, Brandon, FL 33511, USA",27.891980399999998,-82.2840947,(813) 685-2568,https://locations.questdiagnostics.com/fl/brandon/159-e-bloomingdale-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJuRlf-QDNwogRvO6YiZU43Dg,FL,valrico,Valrico,FL,33594,"1933 FL-60, Valrico, FL 33594, USA",27.936223199999997,-82.2552608,(813) 651-0838,https://locations.questdiagnostics.com/fl/valrico/1933-e-state-road-60,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ9UNAhJrAwogR0S-Ci8FuFvk,FL,tampa,Tampa,FL,33618,"14831 N Dale Mabry Hwy, Tampa, FL 33618, USA",28.0831233,-82.5039427,(813) 961-0745,https://locations.questdiagnostics.com/fl/tampa/14831-n-dale-mabry-hwy,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ3dEl_cXWwogRc-hPvw5mV1w,FL,riverview,Riverview,FL,33579,"13143 Vail Ridge Dr Bldg 6, Riverview, FL 33579, USA",27.7937123,-82.3295186,(813) 672-6208,https://locations.questdiagnostics.com/fl/riverview/13143-vail-ridge-dr,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJXVX2JQLkwogRuaXkiqdQYYU,FL,st-petersburg,St. Petersburg,FL,33702,"1173 62nd Ave N, St. Petersburg, FL 33702, USA",27.829221,-82.6503469,(727) 525-4790,https://locations.questdiagnostics.com/fl/st-petersburg/1173-62nd-avenue-north,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJExKJEUPswogRWgkACg7AuN0,FL,oldsmar,Oldsmar,FL,34677,"3801 Tampa Rd, Oldsmar, FL 34677, USA",28.043979099999998,-82.67351479999999,(813) 547-4058,https://locations.questdiagnostics.com/fl/oldsmar/3801-tampa-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJj6uiPLLjwogR2c4ivgHo7As,FL,st-petersburg,St. Petersburg,FL,33713,"1101 34th St N, St. Petersburg, FL 33713, USA",27.7829873,-82.6791008,(727) 321-0595,https://locations.questdiagnostics.com/fl/st-petersburg/1101-34th-st-n,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJkfFTLMvXwogR9af1sdXDUBs,FL,riverview,Riverview,FL,33578,"13055 Summerfield Square Dr Ste 2, Riverview, FL 33578, USA",27.7950384,-82.336036,(656) 263-7440,https://locations.questdiagnostics.com/fl/riverview/13055-summerfield-square-dr,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ_wkCzx0ow4gRAKi6potp3dA,FL,ruskin,Ruskin,FL,33573,"3814 FL-674, Ruskin, FL 33573, USA",27.715349999999997,-82.3742812,(813) 633-7603,https://locations.questdiagnostics.com/fl/ruskin/3814-state-road-674,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJrQ02K0HtwogRqjQXpEZt3iM,FL,clearwater,Clearwater,FL,33761,"3220 McMullen Booth Rd Suite B, Clearwater, FL 33761, USA",28.03871,-82.7099371,(727) 249-8802,https://locations.questdiagnostics.com/fl/clearwater/3220-n-mcmullen-booth-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ8bWel2y3wogRblErTAtTB68,FL,tampa,Tampa,FL,33647,"19910 Bruce B Downs Blvd Store #3877, Tampa, FL 33647, USA",28.1554126,-82.35659969999999,(813) 618-7444,https://locations.questdiagnostics.com/fl/tampa/19910-bruce-b-downs-blvd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJ1zXAoIDywogRCmVa3eo9j4g,FL,palm-harbor,Palm Harbor,FL,34684,"31846 US Hwy 19 N, Palm Harbor, FL 34684, USA",28.0616792,-82.7407646,(727) 786-7954,https://locations.questdiagnostics.com/fl/palm-harbor/31846-us-highway-19-n,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJSzBZ07CwwogRFQ4zp0whEVg,FL,wesley-chapel,Wesley Chapel,FL,33544,"26827 Foggy Creek Rd Bldg. 6 Suite 102, Wesley Chapel, FL 33544, USA",28.1894894,-82.37226679999999,(813) 991-6329,https://locations.questdiagnostics.com/fl/wesley-chapel/26827-foggy-creek-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJzQ7yZRx8bIcR1RbREq-vw24,CO,denver,Denver,CO,80220,"4500 E 9th Ave #160, Denver, CO 80220, USA",39.7307544,-104.93427679999999,(303) 393-1020,https://locations.questdiagnostics.com/co/denver/4500-e-9th-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJiXZ7jVeGa4cRZIyGnBqAM80,CO,wheat-ridge,Wheat Ridge,CO,80033,"3555 N Lutheran Pkwy Ste 130, Wheat Ridge, CO 80033, USA",39.766358,-105.090358,(303) 656-5089,https://locations.questdiagnostics.com/co/wheat-ridge/3555-lutheran-pkwy,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJJ-B7Ev-Ia4cRfTFzrxnZe4s,CO,arvada,Arvada,CO,80003,"7561 W 80th Ave, Arvada, CO 80003, USA",39.8435121,-105.08049729999999,(720) 417-3429,https://locations.questdiagnostics.com/co/arvada/7561-w-80th-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJeTJ2q4aAbIcRAe-5ysWooEY,CO,englewood,Englewood,CO,80113,"601 E Hampden Ave Ste 255, Englewood, CO 80113, USA",39.653335,-104.97985940000001,(303) 482-7803,https://locations.questdiagnostics.com/co/englewood/601-e-hampden-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJsZANx8x1bIcRkJ9zZzczYA4,CO,northglenn,Northglenn,CO,80233,"100 E 120th Ave f130, Northglenn, CO 80233, USA",39.912403999999995,-104.9870535,(720) 403-7638,https://locations.questdiagnostics.com/co/northglenn/100-e-120th-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJMe5oC3-Ba4cRVuTa7N0m4Uc,CO,lakewood,Lakewood,CO,80232,"11088 W Jewell Ave, Lakewood, CO 80232, USA",39.6813666,-105.12265980000001,(303) 345-4220,https://locations.questdiagnostics.com/co/lakewood/11088-w-jewell-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJx3jqvpKMa4cRj6RMLqeDrIg,CO,superior,Superior,CO,80027,"1601 Coalton Rd, Superior, CO 80027, USA",39.9304177,-105.14863170000001,(303) 494-4940,https://locations.questdiagnostics.com/co/superior/1601-coalton-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJA04BhXh9bIcR6vrSNG6It9s,CO,denver,Denver,CO,80231,"2150 S Valentia St, Denver, CO 80231, USA",39.6773759,-104.89138229999999,(303) 745-3612,https://www.questdiagnostics.com/,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJi0ANG87ta4cRF59buuFoUoE,CO,boulder,Boulder,CO,80302,"2798 Arapahoe Ave, Boulder, CO 80302, USA",40.0132674,-105.2595947,(303) 328-1952,https://locations.questdiagnostics.com/co/boulder/2798-arapahoe-ave,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJa8PkAnAE9YgR-Z8jWhf0tYk,GA,atlanta,Atlanta,GA,30308,"550 Peachtree St NE Ste 1775, Atlanta, GA 30308, USA",33.7681453,-84.3860973,(404) 524-4649,https://locations.questdiagnostics.com/ga/atlanta/550-peachtree-st-ne,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJNQyk-zQJ9YgRuuIRtA3M51A,GA,atlanta,Atlanta,GA,30342,"5673 Peachtree Dunwoody Rd NE Ste 745, Atlanta, GA 30342, USA",33.9100496,-84.35033109999999,(404) 257-5576,https://locations.questdiagnostics.com/ga/atlanta/5673-peachtree-dunwoody-rd,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJsbALcHoH9YgRgmICv9fqdH4,GA,decatur,Decatur,GA,30030,"497 Winn Way Ste 115, Decatur, GA 30030, USA",33.790570800000005,-84.2796078,(404) 499-0044,https://locations.questdiagnostics.com/ga/decatur/497-winn-way,OPERATIONAL,2026-05-28T19:50:51+00:00
ChIJMQ6OkUYU9YgRSi00d_jhMI8,GA,marietta,Marietta,GA,30060,"790 Church St Ste 200, Marietta, GA 30060, USA",33.9710116,-84.5489188,(770) 590-1303,https://locations.questdiagnostics.com/ga/marietta/790-church-st-nw,OPERATIONAL,2026-05-28T19:50:51+00:00
